isoCode,stateName,date,totalDistributed,peopleVaccinated,peopleFullyVaccinated,peopleBooster
USA,Indian Health Svc,2022-08-20,,,,
USA,Indian Health Svc,2022-08-21,,,,
USA,Indian Health Svc,2022-08-22,,,,
USA,Indian Health Svc,2022-08-23,,,,
USA,Indian Health Svc,2022-08-24,3287095.0,1124502.0,890263.0,376397.0
USA,Indian Health Svc,2022-08-25,,,,
USA,Indian Health Svc,2022-08-26,,,,
USA,Indian Health Svc,2022-08-27,,,,
USA,Indian Health Svc,2022-08-28,,,,
USA,Indian Health Svc,2022-08-29,,,,
USA,Indian Health Svc,2022-08-30,,,,
USA,Indian Health Svc,2022-08-31,3307995.0,1126339.0,891260.0,379211.0
USA,Indian Health Svc,2022-09-01,,,,
USA,Indian Health Svc,2022-09-02,,,,
USA,Indian Health Svc,2022-09-03,,,,
USA,Indian Health Svc,2022-09-04,,,,
USA,Indian Health Svc,2022-09-05,,,,
USA,Indian Health Svc,2022-09-06,,,,
USA,Indian Health Svc,2022-09-07,3352895.0,1127202.0,891884.0,380382.0
USA,Indian Health Svc,2022-09-08,,,,
USA,Indian Health Svc,2022-09-09,,,,
USA,Indian Health Svc,2022-09-10,,,,
USA,Indian Health Svc,2022-09-11,,,,
USA,Indian Health Svc,2022-09-12,,,,
USA,Indian Health Svc,2022-09-13,,,,
USA,Indian Health Svc,2022-09-14,3415595.0,1128244.0,892573.0,381889.0
USA,Indian Health Svc,2022-09-15,,,,
USA,Indian Health Svc,2022-09-16,,,,
USA,Indian Health Svc,2022-09-17,,,,
USA,Indian Health Svc,2022-09-18,,,,
USA,Indian Health Svc,2022-09-19,,,,
USA,Indian Health Svc,2022-09-20,,,,
USA,Indian Health Svc,2022-09-21,3434295.0,1129763.0,893806.0,386202.0
USA,Indian Health Svc,2022-09-22,,,,
USA,Indian Health Svc,2022-09-23,,,,
USA,Indian Health Svc,2022-09-24,,,,
USA,Indian Health Svc,2022-09-25,,,,
USA,Indian Health Svc,2022-09-26,,,,
USA,Indian Health Svc,2022-09-27,,,,
USA,Indian Health Svc,2022-09-28,3507895.0,1131520.0,895216.0,392323.0
USA,Indian Health Svc,2022-09-29,,,,
USA,Indian Health Svc,2022-09-30,,,,
USA,Indian Health Svc,2022-10-01,,,,
USA,Indian Health Svc,2022-10-02,,,,
USA,Indian Health Svc,2022-10-03,,,,
USA,Indian Health Svc,2022-10-04,,,,
USA,Indian Health Svc,2022-10-05,3533495.0,1133471.0,896634.0,399245.0
USA,Indian Health Svc,2022-10-06,,,,
USA,Indian Health Svc,2022-10-07,,,,
USA,Indian Health Svc,2022-10-08,,,,
USA,Indian Health Svc,2022-10-09,,,,
USA,Indian Health Svc,2022-10-10,,,,
USA,Indian Health Svc,2022-10-11,,,,
USA,Indian Health Svc,2022-10-12,3557995.0,1135557.0,898290.0,408980.0
USA,Indian Health Svc,2022-10-13,,,,
USA,Indian Health Svc,2022-10-14,,,,
USA,Indian Health Svc,2022-10-15,,,,
USA,Indian Health Svc,2022-10-16,,,,
USA,Indian Health Svc,2022-10-17,,,,
USA,Indian Health Svc,2022-10-18,,,,
USA,Indian Health Svc,2022-10-19,3597795.0,1137698.0,899985.0,418387.0
USA,Indian Health Svc,2022-10-20,,,,
USA,Indian Health Svc,2022-10-21,,,,
USA,Indian Health Svc,2022-10-22,,,,
USA,Indian Health Svc,2022-10-23,,,,
USA,Indian Health Svc,2022-10-24,,,,
USA,Indian Health Svc,2022-10-25,,,,
USA,Indian Health Svc,2022-10-26,3652495.0,1140008.0,901704.0,427877.0
USA,Indian Health Svc,2022-10-27,,,,
USA,Indian Health Svc,2022-10-28,,,,
USA,Indian Health Svc,2022-10-29,,,,
USA,Indian Health Svc,2022-10-30,,,,
USA,Indian Health Svc,2022-10-31,,,,
USA,Indian Health Svc,2022-11-01,,,,
USA,Indian Health Svc,2022-11-02,3823875.0,1142390.0,903522.0,438320.0
USA,Indian Health Svc,2022-11-03,,,,
USA,Indian Health Svc,2022-11-04,,,,
USA,Indian Health Svc,2022-11-05,,,,
USA,Indian Health Svc,2022-11-06,,,,
USA,Indian Health Svc,2022-11-07,,,,
USA,Indian Health Svc,2022-11-08,,,,
USA,Indian Health Svc,2022-11-09,3719095.0,1144664.0,905288.0,447032.0
USA,Indian Health Svc,2022-11-10,,,,
USA,Indian Health Svc,2022-11-11,,,,
USA,Indian Health Svc,2022-11-12,,,,
USA,Indian Health Svc,2022-11-13,,,,
USA,Indian Health Svc,2022-11-14,,,,
USA,Indian Health Svc,2022-11-15,,,,
USA,Indian Health Svc,2022-11-16,3753895.0,1146555.0,906765.0,454814.0
USA,Indian Health Svc,2022-11-17,,,,
USA,Indian Health Svc,2022-11-18,,,,
USA,Indian Health Svc,2022-11-19,,,,
USA,Indian Health Svc,2022-11-20,,,,
USA,Indian Health Svc,2022-11-21,,,,
USA,Indian Health Svc,2022-11-22,,,,
USA,Indian Health Svc,2022-11-23,3785495.0,1149077.0,908565.0,464840.0
USA,Indian Health Svc,2022-11-24,,,,
USA,Indian Health Svc,2022-11-25,,,,
USA,Indian Health Svc,2022-11-26,,,,
USA,Indian Health Svc,2022-11-27,,,,
USA,Indian Health Svc,2022-11-28,,,,
USA,Indian Health Svc,2022-11-29,,,,
USA,Indian Health Svc,2022-11-30,3807595.0,1150249.0,909384.0,469678.0
USA,Indian Health Svc,2022-12-01,,,,
USA,Indian Health Svc,2022-12-02,,,,
USA,Indian Health Svc,2022-12-03,,,,
USA,Indian Health Svc,2022-12-04,,,,
USA,Indian Health Svc,2022-12-05,,,,
USA,Indian Health Svc,2022-12-06,,,,
USA,Indian Health Svc,2022-12-07,3839045.0,1152173.0,910740.0,476218.0
USA,Indian Health Svc,2022-12-08,,,,
USA,Indian Health Svc,2022-12-09,,,,
USA,Indian Health Svc,2022-12-10,,,,
USA,Indian Health Svc,2022-12-11,,,,
USA,Indian Health Svc,2022-12-12,,,,
USA,Indian Health Svc,2022-12-13,,,,
USA,Indian Health Svc,2022-12-14,3872685.0,1153787.0,911821.0,482176.0
USA,Indian Health Svc,2022-12-15,,,,
USA,Indian Health Svc,2022-12-16,,,,
USA,Indian Health Svc,2022-12-17,,,,
USA,Indian Health Svc,2022-12-18,,,,
USA,Indian Health Svc,2022-12-19,,,,
USA,Indian Health Svc,2022-12-20,,,,
USA,Indian Health Svc,2022-12-21,3900755.0,1154845.0,912642.0,486426.0
USA,Indian Health Svc,2022-12-22,,,,
USA,Indian Health Svc,2022-12-23,,,,
USA,Indian Health Svc,2022-12-24,,,,
USA,Indian Health Svc,2022-12-25,,,,
USA,Indian Health Svc,2022-12-26,,,,
USA,Indian Health Svc,2022-12-27,,,,
USA,Indian Health Svc,2022-12-28,3905105.0,1155593.0,913178.0,489208.0
USA,Indian Health Svc,2022-12-29,,,,
USA,Indian Health Svc,2022-12-30,,,,
USA,Indian Health Svc,2022-12-31,,,,
USA,Indian Health Svc,2023-01-01,,,,
USA,Indian Health Svc,2023-01-02,,,,
USA,Indian Health Svc,2023-01-03,,,,
USA,Indian Health Svc,2023-01-04,3919465.0,1156347.0,913768.0,491658.0
USA,Indian Health Svc,2023-01-05,,,,
USA,Indian Health Svc,2023-01-06,,,,
USA,Indian Health Svc,2023-01-07,,,,
USA,Indian Health Svc,2023-01-08,,,,
USA,Indian Health Svc,2023-01-09,,,,
USA,Indian Health Svc,2023-01-10,,,,
USA,Indian Health Svc,2023-01-11,3928895.0,1157278.0,914433.0,494841.0
USA,Indian Health Svc,2023-01-12,,,,
USA,Indian Health Svc,2023-01-13,,,,
USA,Indian Health Svc,2023-01-14,,,,
USA,Indian Health Svc,2023-01-15,,,,
USA,Indian Health Svc,2023-01-16,,,,
USA,Indian Health Svc,2023-01-17,,,,
USA,Indian Health Svc,2023-01-18,3957715.0,1158062.0,914958.0,497459.0
USA,Indian Health Svc,2023-01-19,,,,
USA,Indian Health Svc,2023-01-20,,,,
USA,Indian Health Svc,2023-01-21,,,,
USA,Indian Health Svc,2023-01-22,,,,
USA,Indian Health Svc,2023-01-23,,,,
USA,Indian Health Svc,2023-01-24,,,,
USA,Indian Health Svc,2023-01-25,3973905.0,1159019.0,915567.0,500412.0
USA,Indian Health Svc,2023-01-26,,,,
USA,Indian Health Svc,2023-01-27,,,,
USA,Indian Health Svc,2023-01-28,,,,
USA,Indian Health Svc,2023-01-29,,,,
USA,Indian Health Svc,2023-01-30,,,,
USA,Indian Health Svc,2023-01-31,,,,
USA,Indian Health Svc,2023-02-01,3987985.0,1159883.0,916078.0,502940.0
USA,Indian Health Svc,2023-02-02,,,,
USA,Indian Health Svc,2023-02-03,,,,
USA,Indian Health Svc,2023-02-04,,,,
USA,Indian Health Svc,2023-02-05,,,,
USA,Indian Health Svc,2023-02-06,,,,
USA,Indian Health Svc,2023-02-07,,,,
USA,Indian Health Svc,2023-02-08,4000045.0,1160634.0,916535.0,505020.0
USA,Indian Health Svc,2023-02-09,,,,
USA,Indian Health Svc,2023-02-10,,,,
USA,Indian Health Svc,2023-02-11,,,,
USA,Indian Health Svc,2023-02-12,,,,
USA,Indian Health Svc,2023-02-13,,,,
USA,Indian Health Svc,2023-02-14,,,,
USA,Indian Health Svc,2023-02-15,4013315.0,1161231.0,916979.0,507010.0
USA,Indian Health Svc,2023-02-16,,,,
USA,Indian Health Svc,2023-02-17,,,,
USA,Indian Health Svc,2023-02-18,,,,
USA,Indian Health Svc,2023-02-19,,,,
USA,Indian Health Svc,2023-02-20,,,,
USA,Indian Health Svc,2023-02-21,,,,
USA,Indian Health Svc,2023-02-22,4023345.0,1161707.0,917304.0,508329.0
USA,Indian Health Svc,2023-02-23,,,,
USA,Indian Health Svc,2023-02-24,,,,
USA,Indian Health Svc,2023-02-25,,,,
USA,Indian Health Svc,2023-02-26,,,,
USA,Indian Health Svc,2023-02-27,,,,
USA,Indian Health Svc,2023-02-28,,,,
USA,Indian Health Svc,2023-03-01,4030585.0,1162351.0,917722.0,509860.0
USA,Indian Health Svc,2023-03-02,,,,
USA,Indian Health Svc,2023-03-03,,,,
USA,Indian Health Svc,2023-03-04,,,,
USA,Indian Health Svc,2023-03-05,,,,
USA,Indian Health Svc,2023-03-06,,,,
USA,Indian Health Svc,2023-03-07,,,,
USA,Indian Health Svc,2023-03-08,4043225.0,1162935.0,918035.0,511224.0
USA,Indian Health Svc,2023-03-09,,,,
USA,Indian Health Svc,2023-03-10,,,,
USA,Indian Health Svc,2023-03-11,,,,
USA,Indian Health Svc,2023-03-12,,,,
USA,Indian Health Svc,2023-03-13,,,,
USA,Indian Health Svc,2023-03-14,,,,
USA,Indian Health Svc,2023-03-15,4051495.0,1163446.0,918393.0,512639.0
USA,Indian Health Svc,2023-03-16,,,,
USA,Indian Health Svc,2023-03-17,,,,
USA,Indian Health Svc,2023-03-18,,,,
USA,Indian Health Svc,2023-03-19,,,,
USA,Indian Health Svc,2023-03-20,,,,
USA,Indian Health Svc,2023-03-21,,,,
USA,Indian Health Svc,2023-03-22,4061275.0,1164003.0,918752.0,514076.0
USA,Indian Health Svc,2023-03-23,,,,
USA,Indian Health Svc,2023-03-24,,,,
USA,Indian Health Svc,2023-03-25,,,,
USA,Indian Health Svc,2023-03-26,,,,
USA,Indian Health Svc,2023-03-27,,,,
USA,Indian Health Svc,2023-03-28,,,,
USA,Indian Health Svc,2023-03-29,4072345.0,1164523.0,919151.0,515517.0
USA,Indian Health Svc,2023-03-30,,,,
USA,Indian Health Svc,2023-03-31,,,,
USA,Indian Health Svc,2023-04-01,,,,
USA,Indian Health Svc,2023-04-02,,,,
USA,Indian Health Svc,2023-04-03,,,,
USA,Indian Health Svc,2023-04-04,,,,
USA,Indian Health Svc,2023-04-05,4080085.0,1165037.0,919463.0,516878.0
USA,Indian Health Svc,2023-04-06,,,,
USA,Indian Health Svc,2023-04-07,,,,
USA,Indian Health Svc,2023-04-08,,,,
USA,Indian Health Svc,2023-04-09,,,,
USA,Indian Health Svc,2023-04-10,,,,
USA,Indian Health Svc,2023-04-11,,,,
USA,Indian Health Svc,2023-04-12,4093265.0,1165471.0,919716.0,517804.0
USA,Indian Health Svc,2023-04-13,,,,
USA,Indian Health Svc,2023-04-14,,,,
USA,Indian Health Svc,2023-04-15,,,,
USA,Indian Health Svc,2023-04-16,,,,
USA,Indian Health Svc,2023-04-17,,,,
USA,Indian Health Svc,2023-04-18,,,,
USA,Indian Health Svc,2023-04-19,4099115.0,1165866.0,919974.0,518796.0
USA,Indian Health Svc,2023-04-20,,,,
USA,Indian Health Svc,2023-04-21,,,,
USA,Indian Health Svc,2023-04-22,,,,
USA,Indian Health Svc,2023-04-23,,,,
USA,Indian Health Svc,2023-04-24,,,,
USA,Indian Health Svc,2023-04-25,,,,
USA,Indian Health Svc,2023-04-26,4102695.0,1166263.0,920195.0,519869.0
USA,Indian Health Svc,2023-04-27,,,,
USA,Indian Health Svc,2023-04-28,,,,
USA,Indian Health Svc,2023-04-29,,,,
USA,Indian Health Svc,2023-04-30,,,,
USA,Indian Health Svc,2023-05-01,,,,
USA,Indian Health Svc,2023-05-02,,,,
USA,Indian Health Svc,2023-05-03,4116535.0,1166737.0,920432.0,520952.0
USA,Indian Health Svc,2023-05-04,,,,
USA,Indian Health Svc,2023-05-05,,,,
USA,Indian Health Svc,2023-05-06,,,,
USA,Indian Health Svc,2023-05-07,,,,
USA,Indian Health Svc,2023-05-08,,,,
USA,Indian Health Svc,2023-05-09,,,,
USA,Indian Health Svc,2023-05-10,4122405.0,1167147.0,920622.0,522086.0
USA,Indiana,2021-01-12,540475.0,114781.0,23546.0,
USA,Indiana,2021-01-13,579050.0,125763.0,32040.0,
USA,Indiana,2021-01-14,630025.0,203889.0,,
USA,Indiana,2021-01-15,642425.0,222599.0,37683.0,
USA,Indiana,2021-01-16,,,,
USA,Indiana,2021-01-17,,,,
USA,Indiana,2021-01-18,,,,
USA,Indiana,2021-01-19,642425.0,283779.0,50862.0,
USA,Indiana,2021-01-20,741025.0,297720.0,58616.0,
USA,Indiana,2021-01-21,816025.0,320266.0,66801.0,
USA,Indiana,2021-01-22,839925.0,340055.0,73986.0,
USA,Indiana,2021-01-23,841725.0,367944.0,77985.0,
USA,Indiana,2021-01-24,841725.0,367944.0,77985.0,
USA,Indiana,2021-01-25,841725.0,408181.0,83554.0,
USA,Indiana,2021-01-26,900175.0,413982.0,84719.0,
USA,Indiana,2021-01-27,920975.0,432791.0,91255.0,
USA,Indiana,2021-01-28,925300.0,454380.0,97614.0,
USA,Indiana,2021-01-29,929900.0,475928.0,105208.0,
USA,Indiana,2021-01-30,931500.0,495746.0,111233.0,
USA,Indiana,2021-01-31,931500.0,495746.0,111233.0,
USA,Indiana,2021-02-01,931500.0,495746.0,111233.0,
USA,Indiana,2021-02-02,1091375.0,499215.0,112864.0,
USA,Indiana,2021-02-03,1106550.0,517147.0,120352.0,
USA,Indiana,2021-02-04,1116375.0,541269.0,129626.0,
USA,Indiana,2021-02-05,1117350.0,568118.0,142405.0,
USA,Indiana,2021-02-06,1118350.0,593266.0,156083.0,
USA,Indiana,2021-02-07,1118350.0,593266.0,156083.0,
USA,Indiana,2021-02-08,1118350.0,593266.0,156083.0,
USA,Indiana,2021-02-09,1206125.0,598731.0,161879.0,
USA,Indiana,2021-02-10,1291675.0,617918.0,177231.0,
USA,Indiana,2021-02-11,1351325.0,637068.0,194281.0,
USA,Indiana,2021-02-12,1360125.0,659495.0,213259.0,
USA,Indiana,2021-02-13,1387975.0,749756.0,267774.0,
USA,Indiana,2021-02-14,1388375.0,770193.0,287278.0,
USA,Indiana,2021-02-15,,,,
USA,Indiana,2021-02-16,1445100.0,787050.0,303183.0,
USA,Indiana,2021-02-17,1447050.0,797872.0,313895.0,
USA,Indiana,2021-02-18,1452900.0,803800.0,320425.0,
USA,Indiana,2021-02-19,1487400.0,841694.0,350440.0,
USA,Indiana,2021-02-20,1487400.0,859278.0,372868.0,
USA,Indiana,2021-02-21,1487400.0,874152.0,393133.0,
USA,Indiana,2021-02-22,1487400.0,884605.0,406193.0,
USA,Indiana,2021-02-23,1704790.0,888217.0,409185.0,
USA,Indiana,2021-02-24,1734580.0,911754.0,442984.0,
USA,Indiana,2021-02-25,1810380.0,945948.0,497603.0,
USA,Indiana,2021-02-26,1832150.0,965809.0,523102.0,
USA,Indiana,2021-02-27,1848620.0,987547.0,547718.0,
USA,Indiana,2021-02-28,1848620.0,1004776.0,568523.0,
USA,Indiana,2021-03-01,1848620.0,1016048.0,582218.0,
USA,Indiana,2021-03-02,2053030.0,1021447.0,586294.0,
USA,Indiana,2021-03-03,2083930.0,1036064.0,604583.0,
USA,Indiana,2021-03-04,2132730.0,1053529.0,626952.0,
USA,Indiana,2021-03-05,2191530.0,1079060.0,652106.0,
USA,Indiana,2021-03-06,2206230.0,1106523.0,676716.0,
USA,Indiana,2021-03-07,2206230.0,1130035.0,696962.0,
USA,Indiana,2021-03-08,2206230.0,1152396.0,716718.0,
USA,Indiana,2021-03-09,2443780.0,1161968.0,724015.0,
USA,Indiana,2021-03-10,2473740.0,1186992.0,745011.0,
USA,Indiana,2021-03-11,2516910.0,1212721.0,765301.0,
USA,Indiana,2021-03-12,2536330.0,1239957.0,792015.0,
USA,Indiana,2021-03-13,2537330.0,1297780.0,837244.0,
USA,Indiana,2021-03-14,2537330.0,1297939.0,837398.0,
USA,Indiana,2021-03-15,2537330.0,1318159.0,854647.0,
USA,Indiana,2021-03-16,2786140.0,1323727.0,859950.0,
USA,Indiana,2021-03-17,2817710.0,1345400.0,875577.0,
USA,Indiana,2021-03-18,2861620.0,1374484.0,893151.0,
USA,Indiana,2021-03-19,2888280.0,1407346.0,913463.0,
USA,Indiana,2021-03-20,2964250.0,1440383.0,937926.0,
USA,Indiana,2021-03-21,2964250.0,1469086.0,956783.0,
USA,Indiana,2021-03-22,2964250.0,1489440.0,969665.0,
USA,Indiana,2021-03-23,3132390.0,1495417.0,974543.0,
USA,Indiana,2021-03-24,3161270.0,1522442.0,989857.0,
USA,Indiana,2021-03-25,3191470.0,1554964.0,1011271.0,
USA,Indiana,2021-03-26,3217220.0,1589654.0,1036624.0,
USA,Indiana,2021-03-27,3328110.0,1624867.0,1060159.0,
USA,Indiana,2021-03-28,3328110.0,1651837.0,1082231.0,
USA,Indiana,2021-03-29,3328110.0,1673593.0,1098306.0,
USA,Indiana,2021-03-30,3519900.0,1678147.0,1103261.0,
USA,Indiana,2021-03-31,3532620.0,1701299.0,1123914.0,
USA,Indiana,2021-04-01,3588220.0,1733418.0,1147247.0,
USA,Indiana,2021-04-02,3616140.0,1771372.0,1174624.0,
USA,Indiana,2021-04-03,3640170.0,1814438.0,1208285.0,
USA,Indiana,2021-04-04,3640170.0,1841749.0,1233438.0,
USA,Indiana,2021-04-05,3640170.0,1863295.0,1250217.0,
USA,Indiana,2021-04-06,4112750.0,1867325.0,1252763.0,
USA,Indiana,2021-04-07,4145650.0,1892991.0,1272876.0,
USA,Indiana,2021-04-08,4203150.0,1932011.0,1298097.0,
USA,Indiana,2021-04-09,4227610.0,1976719.0,1326151.0,
USA,Indiana,2021-04-10,4286610.0,2020564.0,1356734.0,
USA,Indiana,2021-04-11,4286610.0,2059322.0,1381844.0,
USA,Indiana,2021-04-12,4286610.0,2092427.0,1404887.0,
USA,Indiana,2021-04-13,4620230.0,2105438.0,1411286.0,
USA,Indiana,2021-04-14,4640750.0,2109358.0,1419782.0,
USA,Indiana,2021-04-15,4699940.0,2146247.0,1449816.0,
USA,Indiana,2021-04-16,4717200.0,2180239.0,1480851.0,
USA,Indiana,2021-04-17,4775740.0,2209680.0,1509814.0,
USA,Indiana,2021-04-18,4775740.0,2235127.0,1534209.0,
USA,Indiana,2021-04-19,4775740.0,2249248.0,1547101.0,
USA,Indiana,2021-04-20,4962550.0,2256735.0,1552343.0,
USA,Indiana,2021-04-21,5086110.0,2272992.0,1572858.0,
USA,Indiana,2021-04-22,5102410.0,2293628.0,1598850.0,
USA,Indiana,2021-04-23,5150080.0,2314154.0,1630002.0,
USA,Indiana,2021-04-24,5220380.0,2334098.0,1659992.0,
USA,Indiana,2021-04-25,5220380.0,2351172.0,1684341.0,
USA,Indiana,2021-04-26,5220380.0,2365148.0,1701402.0,
USA,Indiana,2021-04-27,5414600.0,2373803.0,1710566.0,
USA,Indiana,2021-04-28,5431110.0,2389840.0,1735367.0,
USA,Indiana,2021-04-29,5443410.0,2406345.0,1767251.0,
USA,Indiana,2021-04-30,5479210.0,2423986.0,1804874.0,
USA,Indiana,2021-05-01,5530460.0,2448580.0,1837863.0,
USA,Indiana,2021-05-02,5530460.0,2466332.0,1866680.0,
USA,Indiana,2021-05-03,5530460.0,2471929.0,1879763.0,
USA,Indiana,2021-05-04,5610540.0,2473686.0,1886703.0,
USA,Indiana,2021-05-05,5642020.0,2485048.0,1908526.0,
USA,Indiana,2021-05-06,5676850.0,2501046.0,1940977.0,
USA,Indiana,2021-05-07,5696710.0,2522544.0,1978478.0,
USA,Indiana,2021-05-08,5727410.0,2538086.0,2005243.0,
USA,Indiana,2021-05-09,5727410.0,2553033.0,2032376.0,
USA,Indiana,2021-05-10,5727410.0,2565461.0,2048655.0,
USA,Indiana,2021-05-11,5820840.0,2574797.0,2061307.0,
USA,Indiana,2021-05-12,5857790.0,2585495.0,2080805.0,
USA,Indiana,2021-05-13,5877350.0,2598461.0,2106606.0,
USA,Indiana,2021-05-14,5927240.0,2609929.0,2133785.0,
USA,Indiana,2021-05-15,5987240.0,2625819.0,2160955.0,
USA,Indiana,2021-05-16,5987240.0,2641183.0,2184367.0,
USA,Indiana,2021-05-17,5987240.0,2653142.0,2196547.0,
USA,Indiana,2021-05-18,6051890.0,2658592.0,2203604.0,
USA,Indiana,2021-05-19,6060300.0,2670371.0,2220826.0,
USA,Indiana,2021-05-20,6103040.0,2688808.0,2240373.0,
USA,Indiana,2021-05-21,6199020.0,2706838.0,2262150.0,
USA,Indiana,2021-05-22,6232460.0,2727465.0,2282947.0,
USA,Indiana,2021-05-23,6232460.0,2740144.0,2301734.0,
USA,Indiana,2021-05-24,6232460.0,2748264.0,2310307.0,
USA,Indiana,2021-05-25,6286760.0,2751280.0,2312972.0,
USA,Indiana,2021-05-26,6291460.0,2762357.0,2327442.0,
USA,Indiana,2021-05-27,6323400.0,2776436.0,2342184.0,
USA,Indiana,2021-05-28,6326880.0,2789622.0,2357263.0,
USA,Indiana,2021-05-29,6437880.0,2800999.0,2371349.0,
USA,Indiana,2021-05-30,6437880.0,2810952.0,2384280.0,
USA,Indiana,2021-05-31,,,,
USA,Indiana,2021-06-01,6437880.0,2819004.0,2390812.0,
USA,Indiana,2021-06-02,6440220.0,2820719.0,2392305.0,
USA,Indiana,2021-06-03,6465020.0,2828101.0,2405517.0,
USA,Indiana,2021-06-04,6474920.0,2835974.0,2416170.0,
USA,Indiana,2021-06-05,6509950.0,2845708.0,2429781.0,
USA,Indiana,2021-06-06,6509950.0,2855162.0,2442664.0,
USA,Indiana,2021-06-07,6509950.0,2861249.0,2452160.0,
USA,Indiana,2021-06-08,6540190.0,2864349.0,2456499.0,
USA,Indiana,2021-06-09,6540330.0,2870534.0,2468400.0,
USA,Indiana,2021-06-10,6542990.0,2870859.0,2468780.0,
USA,Indiana,2021-06-11,6553460.0,2880635.0,2484038.0,
USA,Indiana,2021-06-12,6572110.0,2891430.0,2500847.0,
USA,Indiana,2021-06-13,6572110.0,2897600.0,2512389.0,
USA,Indiana,2021-06-14,6572110.0,2906815.0,2558412.0,
USA,Indiana,2021-06-15,6592990.0,2911944.0,2566765.0,
USA,Indiana,2021-06-16,6593130.0,2912100.0,2566967.0,
USA,Indiana,2021-06-17,6596750.0,2929812.0,2594530.0,
USA,Indiana,2021-06-18,6602010.0,2936507.0,2604370.0,
USA,Indiana,2021-06-19,6615380.0,2943308.0,2614390.0,
USA,Indiana,2021-06-20,6615380.0,2948394.0,2622402.0,
USA,Indiana,2021-06-21,6615380.0,2954580.0,2628986.0,
USA,Indiana,2021-06-22,6627890.0,2956811.0,2631397.0,
USA,Indiana,2021-06-23,6630520.0,2961570.0,2636055.0,
USA,Indiana,2021-06-24,6633900.0,2967689.0,2643394.0,
USA,Indiana,2021-06-25,6651930.0,2973831.0,2650939.0,
USA,Indiana,2021-06-26,6677690.0,2979554.0,2658789.0,
USA,Indiana,2021-06-27,6677690.0,2986081.0,2668799.0,
USA,Indiana,2021-06-28,6677690.0,2992080.0,2678781.0,
USA,Indiana,2021-06-29,6679800.0,2993936.0,2680814.0,
USA,Indiana,2021-06-30,6681520.0,2999366.0,2686766.0,
USA,Indiana,2021-07-01,6685120.0,3005438.0,2693550.0,
USA,Indiana,2021-07-02,6695760.0,3011474.0,2700172.0,
USA,Indiana,2021-07-03,6704100.0,3056686.0,2865540.0,
USA,Indiana,2021-07-04,6704100.0,3060621.0,2870804.0,
USA,Indiana,2021-07-05,,,,
USA,Indiana,2021-07-06,6704100.0,3064075.0,2875407.0,
USA,Indiana,2021-07-07,6704100.0,3065247.0,2877028.0,
USA,Indiana,2021-07-08,6745260.0,3069635.0,2883877.0,
USA,Indiana,2021-07-09,6756470.0,3074241.0,2889816.0,
USA,Indiana,2021-07-10,6777740.0,3078524.0,2895106.0,
USA,Indiana,2021-07-11,6779090.0,3082872.0,2900764.0,
USA,Indiana,2021-07-12,6779090.0,3086166.0,2905118.0,
USA,Indiana,2021-07-13,6779950.0,3088169.0,2907128.0,
USA,Indiana,2021-07-14,6789450.0,3091471.0,2910729.0,
USA,Indiana,2021-07-15,6793210.0,3095615.0,2915266.0,
USA,Indiana,2021-07-16,6809780.0,3100168.0,2920073.0,
USA,Indiana,2021-07-17,6815380.0,3104949.0,2924621.0,
USA,Indiana,2021-07-18,6815380.0,3109890.0,2928991.0,
USA,Indiana,2021-07-19,6816730.0,3113361.0,2932326.0,
USA,Indiana,2021-07-20,6837750.0,3115594.0,2933840.0,
USA,Indiana,2021-07-21,6852890.0,3119985.0,2937655.0,
USA,Indiana,2021-07-22,6868820.0,3126484.0,2943569.0,
USA,Indiana,2021-07-23,6926660.0,3132772.0,2948563.0,
USA,Indiana,2021-07-24,6945380.0,3138838.0,2953198.0,
USA,Indiana,2021-07-25,6945660.0,3145270.0,2957472.0,
USA,Indiana,2021-07-26,6945660.0,3150904.0,2960388.0,
USA,Indiana,2021-07-27,6962340.0,3153771.0,2961774.0,
USA,Indiana,2021-07-28,6973270.0,3159557.0,2964605.0,
USA,Indiana,2021-07-29,6990700.0,3166373.0,2968638.0,
USA,Indiana,2021-07-30,7014580.0,3173596.0,2973361.0,
USA,Indiana,2021-07-31,7037140.0,3180668.0,2977432.0,
USA,Indiana,2021-08-01,7037140.0,3188373.0,2981690.0,
USA,Indiana,2021-08-02,7037140.0,3194110.0,2985186.0,
USA,Indiana,2021-08-03,7047890.0,3197423.0,2987001.0,
USA,Indiana,2021-08-04,7061470.0,3203666.0,2990310.0,
USA,Indiana,2021-08-05,7077700.0,3211445.0,2994681.0,
USA,Indiana,2021-08-06,7123570.0,3218755.0,2998649.0,
USA,Indiana,2021-08-07,7160340.0,3226107.0,3002791.0,
USA,Indiana,2021-08-08,7160340.0,3233513.0,3007153.0,
USA,Indiana,2021-08-09,7160340.0,3239686.0,3010752.0,
USA,Indiana,2021-08-10,7169010.0,3243411.0,3012672.0,
USA,Indiana,2021-08-11,7189680.0,3248988.0,3016170.0,
USA,Indiana,2021-08-12,7208940.0,3254735.0,3020153.0,
USA,Indiana,2021-08-13,7266570.0,3262006.0,3024995.0,
USA,Indiana,2021-08-14,7285490.0,3269213.0,3030350.0,
USA,Indiana,2021-08-15,7285390.0,3275785.0,3035425.0,
USA,Indiana,2021-08-16,7285490.0,3281214.0,3040090.0,
USA,Indiana,2021-08-17,7308830.0,3284740.0,3042425.0,
