location,date,vaccine,source_url,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters
Australia,2021-10-22,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,33951546,18603298,15342065,6183
Australia,2021-10-23,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,34143402,18652593,15484232,6577
Australia,2021-10-24,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,34268948,18692857,15569263,6828
Australia,2021-10-25,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,34501374,18760049,15733744,7581
Australia,2021-10-26,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,34725685,18823795,15893583,8307
Australia,2021-10-27,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,34943366,18883733,16050115,9518
Australia,2021-10-28,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,35166827,18944029,16212257,10541
Australia,2021-10-29,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,35373820,18996212,16363567,14041
Australia,2021-10-30,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,35515862,19029312,16469355,17195
Australia,2021-10-31,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,35603091,19052562,16529442,21087
Australia,2021-11-01,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,35825241,19100734,16678894,45613
Australia,2021-11-02,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,35989833,19138869,16777488,73476
Australia,2021-11-03,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,36184662,19177383,16907279,100000
Australia,2021-11-04,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,36379077,19218733,17033089,127255
Australia,2021-11-05,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,36576108,19261941,17164167,150000
Australia,2021-11-06,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,36697075,19286079,17237996,173000
Australia,2021-11-07,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,36763501,19303290,17283428,176783
Australia,2021-11-08,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,36918760,19338366,17389176,191218
Australia,2021-11-09,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,37068049,19373942,17487181,206926
Australia,2021-11-10,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,37222034,19417387,17582957,221690
Australia,2021-11-11,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,37383955,19466357,17680831,236767
Australia,2021-11-12,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,37544059,19514381,17778385,251293
Australia,2021-11-13,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,37634423,19541933,17835028,257462
Australia,2021-11-14,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,37695740,19563025,17872077,260638
Australia,2021-11-15,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,37835866,19605792,17958614,271460
Australia,2021-11-16,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,37972232,19646353,18041042,284837
Australia,2021-11-17,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,38100630,19684790,18116999,298841
Australia,2021-11-18,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,38228443,19723676,18192428,312339
Australia,2021-11-19,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,38348764,19758303,18266176,324285
Australia,2021-11-20,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,38420798,19779653,18309411,331734
Australia,2021-11-21,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,38444149,19787505,18323181,333463
Australia,2021-11-22,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,38586639,19829190,18410862,346587
Australia,2021-11-23,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,38695296,19861082,18472524,361690
Australia,2021-11-24,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,38801068,19892336,18533097,375635
Australia,2021-11-25,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,38906974,19922295,18594054,390625
Australia,2021-11-26,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,39011295,19950573,18655024,405698
Australia,2021-11-27,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,39062854,19965449,18685541,411864
Australia,2021-11-28,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,39095588,19975729,18704697,415162
Australia,2021-11-29,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,39190803,20001144,18759075,430584
Australia,2021-11-30,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,39282954,20025197,18808812,448945
Australia,2021-12-01,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,39375629,20047381,18858248,470000
Australia,2021-12-02,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,39474565,20068712,18910601,495252
Australia,2021-12-03,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,39572839,20088965,18962130,521744
Australia,2021-12-04,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,39621796,20099492,18990458,531846
Australia,2021-12-05,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,39652404,20106757,19008755,536892
Australia,2021-12-06,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,39739219,20124711,19055462,559046
Australia,2021-12-07,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,39827552,20142711,19101361,583480
Australia,2021-12-08,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,39922685,20161524,19149409,611752
Australia,2021-12-09,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,40019239,20180465,19196983,641791
Australia,2021-12-10,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,40105497,20196129,19238301,671067
Australia,2021-12-11,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,40154757,20205275,19262415,687067
Australia,2021-12-12,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,40177641,20208813,19271471,697357
Australia,2021-12-13,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,40331164,20230376,19329106,771682
Australia,2021-12-14,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,40492691,20249293,19375276,868122
Australia,2021-12-15,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,40675738,20268871,19421269,985598
Australia,2021-12-16,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,40874143,20289049,19468074,1117020
Australia,2021-12-17,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,41082774,20309711,19515162,1257901
Australia,2021-12-18,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,41187932,20320601,19538547,1328784
Australia,2021-12-19,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,41251388,20328607,19553057,1369724
Australia,2021-12-20,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,41445662,20346169,19587839,1511654
Australia,2021-12-21,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,41652458,20363806,19620308,1668344
Australia,2021-12-22,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,41867748,20380970,19651146,1835632
Australia,2021-12-23,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,42060100,20397079,19678606,1984415
Australia,2021-12-26,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,42203960,20410720,19699622,2093618
Australia,2021-12-27,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,42235002,20413876,19704056,2117070
Australia,2021-12-28,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,42272089,20417817,19709450,2144822
Australia,2021-12-29,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,42420659,20430343,19733014,2257302
Australia,2021-12-30,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,42580539,20444346,19755837,2380356
Australia,2022-01-02,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,42768270,20460234,19778026,2530010
Australia,2022-01-03,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,42812691,20463839,19782523,2566329
Australia,2022-01-04,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,43024593,20475452,19806589,2742552
Australia,2022-01-05,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,43286155,20488662,19832376,2965117
Australia,2022-01-06,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,43558448,20503096,19857649,3197703
Australia,2022-01-07,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,43823668,20516623,19882365,3424680
Australia,2022-01-08,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,43987111,20524868,19896355,3565888
Australia,2022-01-09,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,44086608,20529932,19904821,3651855
Australia,2022-01-10,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,44374463,20578901,19928352,3867210
Australia,2022-01-11,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,44700720,20644440,19946441,4109839
Australia,2022-01-12,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,45045755,20714403,19967401,4363951
Australia,2022-01-13,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,45391353,20784959,19987928,4618466
Australia,2022-01-14,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,45729166,20857930,20006998,4864238
Australia,2022-01-15,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,45919637,20905692,20015852,4998093
Australia,2022-01-16,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,46034466,20938457,20020735,5075274
Australia,2022-01-17,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,46361913,21009044,20036097,5316772
Australia,2022-01-18,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,46682438,21078643,20050685,5553110
Australia,2022-01-19,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,47013624,21148938,20066316,5798370
Australia,2022-01-20,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,47364850,21218556,20083160,6063134
Australia,2022-01-21,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,47698880,21284622,20098787,6315471
Australia,2022-01-22,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,47889638,21324245,20106005,6459388
Australia,2022-01-23,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,48010195,21352957,20110855,6546383
Australia,2022-01-24,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,48330551,21414046,20123268,6793237
Australia,2022-01-25,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,48651936,21472820,20137891,7041225
Australia,2022-01-26,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,48734111,21490441,20142694,7100976
Australia,2022-01-27,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,49037474,21543461,20160170,7333843
Australia,2022-01-28,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,49343894,21596983,20178059,7568852
Australia,2022-01-29,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,49516636,21629171,20188421,7699044
Australia,2022-01-30,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,49607239,21647934,20194741,7764564
Australia,2022-01-31,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,49866290,21683520,20211402,7971368
Australia,2022-02-01,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,50132340,21712260,20228401,8191679
Australia,2022-02-02,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,50400541,21738444,20243421,8418676
Australia,2022-02-03,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,50653287,21763718,20258283,8631286
Australia,2022-02-04,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,50900072,21787774,20273781,8838517
Australia,2022-02-05,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,51027861,21803823,20282518,8941520
Australia,2022-02-06,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,51098236,21813079,20287496,8997661
Australia,2022-02-07,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,51313905,21831166,20300210,9182529
Australia,2022-02-08,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,51533463,21849002,20313139,9371322
Australia,2022-02-09,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,51747277,21865954,20326872,9554451
Australia,2022-02-10,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,51948284,21880794,20339977,9727513
Australia,2022-02-11,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,52150693,21895835,20353147,9901711
Australia,2022-02-12,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,52258992,21906946,20360127,9991919
Australia,2022-02-13,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,52308370,21911397,20363428,10033545
Australia,2022-02-14,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,52474947,21922677,20374213,10178057
Australia,2022-02-15,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,52635184,21933086,20384601,10317497
Australia,2022-02-16,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,52791256,21943571,20393712,10453973
Australia,2022-02-17,"Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,52941505,21954313,20403693,10583499
Australia,2022-02-18,"Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,53096563,21967182,20414450,10714931
Australia,2022-02-19,"Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,53183572,21976357,20420498,10786717
Australia,2022-02-20,"Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,53224792,21980295,20423361,10821136
Australia,2022-02-21,"Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,53365398,21992267,20433044,10940087
Australia,2022-02-22,"Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,53497461,22004154,20441976,11051331
Australia,2022-02-23,"Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,53621446,22015487,20450588,11155371
Australia,2022-02-24,"Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,53744582,22026289,20459281,11259012
Australia,2022-02-25,"Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,53866202,22036909,20468250,11361043
Australia,2022-02-26,"Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,53932803,22044111,20473343,11415349
Australia,2022-02-27,"Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,53963467,22047151,20475638,11440678
Australia,2022-02-28,"Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,54065507,22055898,20483240,11526369
Australia,2022-03-01,"Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,54155508,22063566,20490408,11601534
Australia,2022-03-02,"Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,54241892,22070693,20497591,11673608
Australia,2022-03-03,"Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,54327853,22078148,20505135,11744570
Australia,2022-03-04,"Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,54418534,22085942,20513850,11818742
Australia,2022-03-05,"Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,54469705,22091094,20520964,11857647
Australia,2022-03-06,"Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,54492395,22093332,20524493,11874570
Australia,2022-03-07,"Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,54570032,22098997,20543714,11927321
Australia,2022-03-08,"Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,54659334,22105692,20568346,11985296
Australia,2022-03-09,"Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,54749553,22111780,20596172,12041601
Australia,2022-03-10,"Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,54842227,22117596,20626131,12098500
Australia,2022-03-11,"Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,54948620,22124182,20661863,12162575
Australia,2022-03-12,"Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,55020466,22128293,20696352,12195821
Australia,2022-03-13,"Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,55054842,22130630,20714246,12209966
Australia,2022-03-14,"Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,55128376,22135420,20743572,12249384
Australia,2022-03-15,"Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,55224388,22141043,20780753,12302592
Australia,2022-03-16,"Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,55316946,22146677,20817597,12352672
Australia,2022-03-17,"Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,55408135,22152482,20852962,12402691
Australia,2022-03-18,"Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,55507339,22158259,20893155,12455925
Australia,2022-03-19,"Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,55577748,22162034,20931268,12484446
Australia,2022-03-20,"Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,55613993,22163996,20952845,12497152
Australia,2022-03-21,"Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,55700491,22169145,20988310,12543036
Australia,2022-03-22,"Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,55783094,22174087,21020180,12588827
Australia,2022-03-23,"Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,55854308,22178419,21043844,12632045
Australia,2022-03-24,"Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,55932910,22183299,21072503,12677108
Australia,2022-03-25,"Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,56017618,22188155,21104880,12724583
Australia,2022-03-26,"Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,56077605,22191506,21136762,12749337
Australia,2022-03-27,"Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,56107787,22193476,21153372,12760939
Australia,2022-03-28,"Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,56179315,22198092,21179377,12801846
Australia,2022-03-29,"Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,56242913,22202366,21200432,12840115
Australia,2022-03-30,"Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,56303174,22206384,21219755,12877035
Australia,2022-03-31,"Moderna, Novavax, Oxford/AstraZeneca, Pfizer/BioNTech",https://covidbaseau.com/,56362692,22210293,21240452,12911947
